1,zp31l0236ms0101,4U CC GRR,491106,Maintenance,GDC,Loganville - GRR,Travertine Falls,Grand Ridge,TBD
176,r011s006.zp31l10c01,4U CC EGS,4243,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
177,r011s007.zp31l10c01,4U CC EGS,4244,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
178,r012s001.zp31l10c01,4U CC EGS,4231,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
179,r012s002.zp31l10c01,4U CC EGS,4232,Maintenance,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
180,r012s003.zp31l10c01,4U CC EGS,4233,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,BKC - Security
181,r012s004.zp31l10c01,4U CC EGS,4234,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
182,r012s005.zp31l10c01,4U CC EGS,4235,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,BKC - Security
183,r012s006.zp31l10c01,4U CC EGS,4236,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,BKC - PTU Team
184,r012s007.zp31l10c01,4U CC EGS,4237,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
185,r013s001.zp31l10c01,4U CC EGS,4210,Maintenance,GDC,EGS - SPR,Archer City,Sapphire Rapids,@Scale clusters
186,r013s002.zp31l10c01,4U CC EGS,4211,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU_DPMO
187,r013s003.zp31l10c01,4U CC EGS,4212,Maintenance,GDC,EGS - SPR,Archer City,Sapphire Rapids,@Scale clusters
188,r013s004.zp31l10c01,4U CC EGS,4213,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,QAT TF 2s
189,r013s005.zp31l10c01,4U CC EGS,4214,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
190,r013s006.zp31l10c01,4U CC EGS,4215,Maintenance,GDC,EGS - SPR,Archer City,Sapphire Rapids,@Scale clusters
191,r013s007.zp31l10c01,4U CC EGS,4216,Maintenance,GDC,EGS - SPR,Archer City,Sapphire Rapids,@Scale clusters
192,r014s001.zp31l10c01,4U CC EGS,4203,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IO subsystem
193,r014s002.zp31l10c01,4U CC EGS,4204,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IO subsystem
194,r014s003.zp31l10c01,4U CC EGS,4205,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IO subsystem
195,r014s004.zp31l10c01,4U CC EGS,4206,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
196,r014s005.zp31l10c01,4U CC EGS,4207,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IAGS SFP FIA (BIOS CI automation)
197,r014s006.zp31l10c01,4U CC EGS,4208,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
198,r014s007.zp31l10c01,4U CC EGS,4209,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,VEI Service framework benchmark
199,r015s001.zp31l10c01,4U CC EGS,5642,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,BKC - OS Provisioning
200,r015s002.zp31l10c01,4U CC EGS,5643,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU_BKC
201,r015s003.zp31l10c01,4U CC EGS,5644,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
202,r015s004.zp31l10c01,4U CC EGS,5645,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,Kernel OTC
203,r015s005.zp31l10c01,4U CC EGS,5646,Maintenance,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
204,r015s006.zp31l10c01,4U CC EGS,5647,Maintenance,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
205,r015s007.zp31l10c01,4U CC EGS,5648,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
206,r016s001.zp31l10c01,4U CC EGS,5635,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,PV-Interop
207,r016s002.zp31l10c01,4U CC EGS,5636,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,BKC - Debug
208,r016s003.zp31l10c01,4U CC EGS,5637,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,PV-Interop
209,r016s004.zp31l10c01,4U CC EGS,5638,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,PV-Interop
210,r016s005.zp31l10c01,4U CC EGS,5639,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,PV-Interop
211,r016s006.zp31l10c01,4U CC EGS,5640,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,PV-Interop
212,r016s007.zp31l10c01,4U CC EGS,5641,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,PV-Interop
213,r018s001.zp31l10c01,4U CC EGS,4777,Maintenance,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
214,r018s002.zp31l10c01,4U CC EGS,4778,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
215,r018s003.zp31l10c01,4U CC EGS,4779,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
216,r018s004.zp31l10c01,4U CC EGS,4780,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,BKC - Security
217,r018s005.zp31l10c01,4U CC EGS,4781,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,BKC - Security
218,r018s006.zp31l10c01,4U CC EGS,4782,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,BKC - Security
219,r018s007.zp31l10c01,4U CC EGS,4783,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
220,r019s001.zp31l10c01,4U CC EGS,4784,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,PV-Interop
221,r019s002.zp31l10c01,4U CC EGS,4785,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,Seamless
222,r019s003.zp31l10c01,4U CC EGS,4786,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,Seamless
223,r019s004.zp31l10c01,4U CC EGS,4787,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,RASP CPS Flashing
224,r019s005.zp31l10c01,4U CC EGS,4788,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IO subsystem
225,r019s006.zp31l10c01,4U CC EGS,4789,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
226,r019s007.zp31l10c01,4U CC EGS,4790,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,PV-Interop
227,r020s001.zp31l10c01,4U CC EGS,4791,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,Seamless
228,r020s002.zp31l10c01,4U CC EGS,4792,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,BKC - Automation
229,r020s003.zp31l10c01,4U CC EGS,4793,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,Seamless
230,r020s004.zp31l10c01,4U CC EGS,4794,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,Seamless
231,r020s005.zp31l10c01,4U CC EGS,4795,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
232,r020s006.zp31l10c01,4U CC EGS,4796,Maintenance,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
233,r020s007.zp31l10c01,4U CC EGS,4797,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
234,r021s001.zp31l10c01,4U CC EGS,4798,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
235,r021s002.zp31l10c01,4U CC EGS,4799,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
236,r021s003.zp31l10c01,4U CC EGS,4800,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,PV-Interop
237,r021s004.zp31l10c01,4U CC EGS,4801,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,PV-Interop
238,r021s005.zp31l10c01,4U CC EGS,4802,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,PV-Interop
239,r021s006.zp31l10c01,4U CC EGS,4803,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,PV-Interop
240,r021s007.zp31l10c01,4U CC EGS,4804,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
241,r022s001.zp31l10c01,4U CC EGS,4217,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,QAT TF 2s
242,r022s002.zp31l10c01,4U CC EGS,4218,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,QAT - Upstream
243,r022s003.zp31l10c01,4U CC EGS,4219,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,QAT - Upstream
244,r022s004.zp31l10c01,4U CC EGS,4220,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
245,r022s005.zp31l10c01,4U CC EGS,4221,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,QAT Cust App
246,r022s006.zp31l10c01,4U CC EGS,4222,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,VEI Service framework benchmark
247,r022s007.zp31l10c01,4U CC EGS,4223,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,QAT
248,r023s001.zp31l10c01,4U CC EGS,4224,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,BKC - Security
249,r023s002.zp31l10c01,4U CC EGS,4225,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
250,r023s003.zp31l10c01,4U CC EGS,4226,Maintenance,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
251,r023s004.zp31l10c01,4U CC EGS,4227,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,BKC - Security
252,r023s005.zp31l10c01,4U CC EGS,4228,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,SFR NW and storage TCD
253,r023s006.zp31l10c01,4U CC EGS,4229,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,Seamless IFWI
254,r023s007.zp31l10c01,4U CC EGS,4230,Maintenance,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
255,r024s001.zp31l10c01,4U CC EGS,4770,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,Seamless
256,r024s002.zp31l10c01,4U CC EGS,4771,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,SDSI
257,r024s003.zp31l10c01,4U CC EGS,4772,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,Seamless
258,r024s004.zp31l10c01,4U CC EGS,4773,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,PV-Interop
259,r024s005.zp31l10c01,4U CC EGS,4774,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
260,r024s006.zp31l10c01,4U CC EGS,4775,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,PAIV Debug
261,r024s007.zp31l10c01,4U CC EGS,4776,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
262,r025s001.zp31l10c01,4U CC EGS,5331,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
263,r025s002.zp31l10c01,4U CC EGS,5332,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
264,r025s003.zp31l10c01,4U CC EGS,5333,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IO subsystem
265,r025s004.zp31l10c01,4U CC EGS,5334,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
266,r025s005.zp31l10c01,4U CC EGS,5335,Maintenance,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
267,r025s006.zp31l10c01,4U CC EGS,5336,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
268,r025s007.zp31l10c01,4U CC EGS,5330,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
269,r026s001.zp31l10c01,4U CC EGS,97837,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
270,r026s002.zp31l10c01,4U CC EGS,97838,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,WSF validation
271,r026s003.zp31l10c01,4U CC EGS,97839,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
272,r026s004.zp31l10c01,4U CC EGS,97840,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
273,r026s005.zp31l10c01,4U CC EGS,97623,Maintenance,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
274,r026s006.zp31l10c01,4U CC EGS,97841,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,PnP
275,r026s007.zp31l10c01,4U CC EGS,97842,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,CESG SW
276,r027s001.zp31l10c01,4U CC EGS,97843,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,PnP
277,r027s002.zp31l10c01,4U CC EGS,97844,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,Seamless
278,r027s003.zp31l10c01,4U CC EGS,97845,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,CESG SW
279,r027s004.zp31l10c01,4U CC EGS,97846,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,CESG SW
280,r027s005.zp31l10c01,4U CC EGS,97847,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,CESG SW
281,r027s006.zp31l10c01,4U CC EGS,97848,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
282,r027s007.zp31l10c01,4U CC EGS,97849,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,QAT TF 2s
283,r028s001.zp31l10c01,4U CC EGS,97850,Maintenance,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
284,r028s002.zp31l10c01,4U CC EGS,97851,Maintenance,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
285,r028s003.zp31l10c01,4U CC EGS,97852,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
286,r028s004.zp31l10c01,4U CC EGS,101807,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
287,r028s005.zp31l10c01,4U CC EGS,101808,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
288,r028s006.zp31l10c01,4U CC EGS,101809,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
289,r028s007.zp31l10c01,4U CC EGS,101810,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
290,r030s001.zp31l10c01,4U CC EGS,113805,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
291,r030s002.zp31l10c01,4U CC EGS,113806,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
292,r030s003.zp31l10c01,4U CC EGS,113807,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
293,r030s004.zp31l10c01,4U CC EGS,113808,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,VCE
294,r030s005.zp31l10c01,4U CC EGS,113809,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,TBD
295,r030s006.zp31l10c01,4U CC EGS,113810,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,TBD
296,r030s007.zp31l10c01,4U CC EGS,113811,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,TBD
297,r031s001.zp31l10c01,4U CC EGS,113812,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
298,r031s002.zp31l10c01,4U CC EGS,113813,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,QAT
299,r031s003.zp31l10c01,4U CC EGS,113814,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,CE Custom SKU
300,r031s004.zp31l10c01,4U CC EGS,113815,Maintenance,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
301,r031s005.zp31l10c01,4U CC EGS,113816,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
302,r031s006.zp31l10c01,4U CC EGS,113817,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,SGX SW Team
303,r031s007.zp31l10c01,4U CC EGS,113818,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,TBD
304,r045s005.zp31l10c01,4U CC EGS,R245S005,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,DevOps
305,r045s006.zp31l10c01,4U CC EGS,R245S006,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,DevOps
306,r045s007.zp31l10c01,4U CC EGS,R245S007,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,DevOps
307,r001s002.zp31l02r11,4S EGS,7908,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,QAT TF 4S
308,r002s001.zp31l02r11,4S EGS,3987,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
309,r002s002.zp31l02r11,4S EGS,9442,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
310,r003s001.zp31l02r11,4S EGS,3988,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
311,r003s002.zp31l02r11,4S EGS,7216,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU 4S
312,r004s001.zp31l02r11,4S EGS,99110,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,BKC 4S
313,r005s002.zp31l02r11,4S EGS,99112,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,QAT TF 4S
314,r006s001.zp31l02r11,4S EGS,99114,Maintenance,GDC,EGS - SPR,Archer City,Sapphire Rapids,QAT TF 4S
315,r007s001.zp31l02r11,POK OC EGS,3989,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,CAPI
316,r007s002.zp31l02r11,8S EGS,99116,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,VCE 8S
317,r008s001.zp31l02r11,8S EGS,3990,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,PM
318,r008s002.zp31l02r11,8S EGS,99120,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,BKC & DPMO 8S
319,r009s001.zp31l02r11,8S EGS,3991,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,SSE
320,r009s002.zp31l02r11,8S EGS,99124,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,BMC 8S
321,r010s001.zp31l02r11,8S EGS,3992,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
322,r010s002.zp31l02r11,8S EGS,9900,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,QAT TF 8S
323,r011s001.zp31l02r11,8S EGS,10072,Maintenance,GDC,EGS - SPR,Archer City,Sapphire Rapids,BKC & DPMO 8S
324,r012s001.zp31l02r11,8S EGS,10068,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU 8S
325,r013s001.zp31l02r11,POK OC EGS,1738,Maintenance,GDC,EGS - SPR,Archer City,Sapphire Rapids,CAPI
326,r013s003.zp31l02r11,POK OC EGS,3474,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,VCE
327,r013s005.zp31l02r11,POK OC EGS,3476,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,BIOS Platform CI
328,r014s001.zp31l02r11,POK OC EGS,3433,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
329,r014s002.zp31l02r11,POK OC EGS,3050,Maintenance,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
330,r014s003.zp31l02r11,POK OC EGS,3472,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,VCE
331,r014s004.zp31l02r11,POK OC EGS,3434,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,VCE
332,r014s005.zp31l02r11,POK OC EGS,3435,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,Scan at field
333,r015s001.zp31l02r11,POK OC EGS,3467,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
334,r015s002.zp31l02r11,POK OC EGS,3468,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,BIOS
335,r015s003.zp31l02r11,POK OC EGS,3469,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
336,r015s004.zp31l02r11,POK OC EGS,3470,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,QAT TF 2s
337,r015s005.zp31l02r11,POK OC EGS,3471,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,CAPI-Dev
338,r016s001.zp31l02r11,POK OC EGS,3462,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,BIOS
339,r016s002.zp31l02r11,POK OC EGS,3463,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,Seamless IFWI
340,r016s003.zp31l02r11,POK OC EGS,3464,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,VCE
341,r016s004.zp31l02r11,POK OC EGS,3465,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,BIOS
342,r016s005.zp31l02r11,POK OC EGS,3466,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,SDSI
343,r017s001.zp31l02r11,POK OC EGS,3457,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,Seamless
344,r017s002.zp31l02r11,POK OC EGS,3458,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
345,r017s003.zp31l02r11,POK OC EGS,3459,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,BIOS Platform CI
346,r017s004.zp31l02r11,POK OC EGS,3460,Online,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
347,r017s005.zp31l02r11,POK OC EGS,3461,Maintenance,GDC,EGS - SPR,Archer City,Sapphire Rapids,IPU
